twitter_id_from,twitter_id_to,score,label
242426145,19394188,1.2012843,1.0
1071840474,988573326376427520,-1.6118984,1.0
3044993235,1249982359,0.41495633,1.0
818472418620608512,240812994,0.8127514,1.0
164007407,25781141,2.1032124,1.0
334894942,92186819,0.9676541,1.0
15764644,153944899,1.7849079,1.0
3026622545,237763317,-0.9530126,1.0
1072467470,31801993,1.2846566,1.0
82453460,806906355214852096,3.1427908,1.0
816157667882373120,133832049,0.11756122,1.0
18166778,2750127259,0.43311203,1.0
2932617195,17976923,1.0811499,1.0
15764644,814179031956488192,2.4761343,1.0
789244177,28599820,1.2321466,1.0
816652616625168388,2929491549,0.58024335,1.0
2973870195,2968007206,-6.075554,1.0
90639372,946549322,-0.17460442,1.0
975200486,1089334250,-0.4812613,1.0
976969338,110545675,0.4621259,1.0
1067541214671577093,1055907624,1.3257076,1.0
1068499286,56864092,1.4971544,1.0
467823431,33563161,1.5657803,1.0
432771620,1135486501,-0.6867925,1.0
58928690,58928690,0.10704398,1.0
814179031956488192,56864092,1.4600192,1.0
250188760,15954997,-0.4656344,1.0
946549322,19394188,0.9906832,1.0
789244177,163570705,0.1531378,1.0
1077121945,3122099613,2.9406614,1.0
518644221,1074412920,-2.1479993,1.0
1071840474,29450962,1.9253446,1.0
19929362,219429281,0.062436342,1.0
28602948,15764644,3.530778,1.0
312134473,1077121945,3.7199745,1.0
1045110018,234014087,3.1296625,1.0
15600527,976969338,0.5130786,1.0
140519774,25781141,3.6091013,1.0
15324851,811313565760163844,-0.030309081,1.0
242873057,234022257,-0.117809296,1.0
235312723,828613457020870657,1.2299017,1.0
137794015,15745368,0.10559845,1.0
303633791,819744763020775425,-2.144637,1.0
1135486501,1260172386,0.27113688,1.0
18061669,1068481578,-0.950055,1.0
1155335864,19394188,0.4006704,1.0
851621377,1209417007,1.0616654,1.0
814179031956488192,1249982359,0.96558225,1.0
109287731,15745368,0.20296025,1.0
242426145,516880804,2.3320413,1.0
823552974253342721,38254095,3.1577172,1.0
21157904,950328072,-0.5224256,1.0
305216911,247334603,1.1592425,1.0
229197216,2914515430,0.21864259,1.0
17976923,1051446626,1.5686406,1.0
161791703,796183515998068736,1.5367409,1.0
811313565760163844,939091,-0.03679979,1.0
2863006655,467823431,2.863977,1.0
