twitter_id_from,twitter_id_to,score,label
199325935,234014087,0.6239183,1.0
15751083,242873057,-0.14750248,1.0
137794015,22669526,1.6086158,1.0
17494010,76649729,-0.10758823,1.0
29201047,172858784,0.520299,1.0
816652616625168388,1058051748,0.27684164,1.0
14275291,862405301693296640,0.7346693,1.0
21111098,262756641,-0.40853882,1.0
14984637,33537967,0.2884682,1.0
2964877294,842072478834909184,0.37600416,1.0
74198348,242836537,-0.31674337,1.0
818910970567344128,32010840,0.5863533,1.0
1055685948,995193054,-0.029030085,1.0
2253968388,18916432,3.1653159,1.0
161411080,164369297,1.1776831,1.0
164369297,39249305,0.59941745,1.0
818460870573441028,22055226,0.14071077,1.0
584912320,30354991,-0.1075294,1.0
818948638890217473,818460870573441028,-1.5192175,1.0
558769636,1908143071,-0.24708772,1.0
242873057,50152441,-0.9515052,1.0
15394954,24195214,-2.2368734,1.0
584912320,247334603,-0.35095513,1.0
211420609,234022257,0.2240597,1.0
2863210809,13218102,1.058017,1.0
150078976,55677432,-0.5886352,1.0
1045110018,1260172386,0.8902571,1.0
1240107944,171598736,-1.0737243,1.0
1037321378,242426145,1.0048947,1.0
246341769,278145569,0.42962492,1.0
73303753,22509548,-0.058701813,1.0
382791093,827258161841135623,0.78244245,1.0
710820198606106624,1074101017,-4.2623835,1.0
1055907624,813286,2.5576138,1.0
1072008757,237348797,0.8220788,1.0
233949261,18916432,2.8471246,1.0
74198348,15600527,0.020050168,1.0
13218102,1209417007,2.4049132,1.0
1071900114,18696134,-2.5100534,1.0
1531521632,22669526,0.93726116,1.0
1074129612,248735463,1.775295,1.0
2914515430,888031054141022209,0.5932812,1.0
293131808,515822213,-0.066274226,1.0
15808765,21406834,0.47556055,1.0
462143773,815733290955112448,1.6283195,1.0
818713465653051392,1077121945,0.8302084,1.0
239949176,364415553,0.5302019,1.0
558769636,20545793,-0.2560011,1.0
16256269,24735461,1.0670564,1.0
827258161841135623,828613457020870657,1.1958861,1.0
942156122,1135486501,0.28967428,1.0
252249233,15764644,0.9321785,1.0
112740986,293131808,-0.48966622,1.0
312134473,155669457,1.1763992,1.0
33977070,2966765501,-0.38136208,1.0
237750442,20545793,-1.15112,1.0
819980276570976256,2891210047,-1.1542543,1.0
1222257180,442824717,0.05172956,1.0
2965083477,2862577383,-0.6575483,1.0
818948638890217473,29501253,-1.1634071,1.0
558769636,29450962,2.4527912,1.0
2371339658,823552974253342721,1.1433972,1.0
2371339658,153944899,0.3225305,1.0
26778110,21157904,-0.256105,1.0
2930635215,1058256326,-0.51358056,1.0
234014087,235373000,0.15654123,1.0
2933760046,266133081,-0.30862665,1.0
603083228,25073877,0.07480854,1.0
19407835,1531521632,-0.7185396,1.0
5558312,968650362,0.12507302,1.0
834069080,37920978,-0.73511004,1.0
291756142,202206694,-0.15171593,1.0
935033864,432676344,-2.3672476,1.0
237862972,50152441,-0.80372894,1.0
816131319033950208,52503751,1.0630345,1.0
3044993235,14135426,1.6620488,1.0
234022257,15600527,0.244932,1.0
584912320,20747881,-1.665206,1.0
221792092,956283913835614208,-0.29942274,1.0
2963445730,342863309,-1.7149477,1.0
818948638890217473,18916432,2.2943144,1.0
133832049,17800215,-2.235376,1.0
2852998461,2953974395,-0.41857153,1.0
161411080,2966765501,-1.5274613,1.0
266133081,216503958,-0.6206645,1.0
2371339658,409486555,0.9615357,1.0
787373558,789244177,-0.55321383,1.0
1077121945,2916086925,1.1324484,1.0
2750127259,1074480192,1.3874838,1.0
838462994,1089334250,-1.1401772,1.0
60828944,171598736,-0.38429254,1.0
234014087,2976606250,-3.038755,1.0
1883356866,16056306,-1.2893351,1.0
92186819,264219447,-0.4705305,1.0
137794015,74198348,0.4516941,1.0
816181091673448448,2962868158,1.5919019,1.0
212262370,18916432,2.2405114,1.0
15600527,2253968388,0.6544121,1.0
26424123,18277655,-0.36347336,1.0
293131808,15954997,-0.14163947,1.0
314205957,217543151,-0.3306598,1.0
211420609,13491312,-0.97889197,1.0
233842454,988573326376427520,1.1171696,1.0
2966570782,818975124460335106,-1.0742114,1.0
237312687,237312687,-0.22462463,1.0
1135486501,956283913835614208,-0.047109604,1.0
303633791,36686040,0.3036914,1.0
267938462,63169388,1.0260024,1.0
84119348,164007407,0.9542415,1.0
816298918468259841,232992031,-0.506073,1.0
1074129612,342863309,-0.5352217,1.0
2724095695,2863006655,0.20812607,1.0
15600527,935033864,0.59217834,1.0
550401754,550401754,-1.2565218,1.0
109071031,242555999,0.32266584,1.0
161411080,153486399,0.18570995,1.0
17544524,240760644,0.6916852,1.0
1074518754,2970279814,0.94694847,1.0
2929491549,1240107944,-0.9795432,1.0
242926427,242926427,-1.3577943,1.0
2970462034,242426145,0.7515743,1.0
164369297,193732179,0.9367336,1.0
935033864,818910970567344128,2.7296197,1.0
250188760,946549322,-0.30006838,1.0
818910970567344128,816303263586914304,-0.03563541,1.0
153486399,2970279814,0.9985775,1.0
2371339658,10615232,-0.27073264,1.0
381152398,1065995022,-0.9626994,1.0
50452197,515822213,-0.24449188,1.0
19936673,249348006,-4.2990227,1.0
1339931490,36948268,1.2686474,1.0
16160352,19394188,0.7818632,1.0
2914515430,229197216,0.018540323,1.0
47724293,47724293,-2.328338,1.0
75364211,109071031,-0.7806165,1.0
247334603,15745368,0.89786935,1.0
15764644,18909919,0.6828553,1.0
2916086925,150078976,1.3487868,1.0
242836537,249787913,-0.114489436,1.0
819744763020775425,2970279814,0.95281947,1.0
239949176,23600262,0.38705182,1.0
14275291,16256269,0.22193336,1.0
15808765,72198806,1.1911683,1.0
2955485182,78403308,0.07423738,1.0
801255835,801255835,-3.2098184,1.0
