twitter_id_from,twitter_id_to,score,label
63169388,432676344,-0.6256939,1.0
818713465653051392,162069635,-0.63375705,1.0
975200486,816652616625168388,-0.63794965,1.0
2930635215,18061669,-0.66877985,1.0
33563161,19318314,-0.6016184,1.0
38254095,250188760,-0.63386554,1.0
2966758114,1051446626,-0.6690266,1.0
3686482216,742735530287304704,-0.68100905,1.0
63169388,109071031,-0.6572968,1.0
30043495,235217558,-0.6971741,1.0
17896154,234812598,-0.6874846,1.0
1089334250,1074412920,-0.6628101,1.0
1065995022,29450962,-0.6146523,1.0
1074518754,171598736,-0.67164344,1.0
19407835,235190657,-0.7111341,1.0
168502762,815733290955112448,-0.6108757,1.0
237814920,164007407,-0.61920565,1.0
28599820,140519774,-0.5839453,1.0
312134473,92186819,-0.655028,1.0
1055907624,29501253,-0.6190752,1.0
821763194372943872,72198806,-0.6595307,1.0
818713465653051392,1072467470,-0.6384112,1.0
2433737761,2968451607,-0.58559394,1.0
63169388,24745957,-0.6064526,1.0
2962891515,15856366,-0.7206155,1.0
33977070,15394954,-0.6795848,1.0
1045110018,776664410,-0.6302862,1.0
821763194372943872,17494010,-0.67028856,1.0
278145569,15428227,-0.6784773,1.0
242376736,33977070,-0.7098398,1.0
76649729,2863210809,-0.6717676,1.0
926446070812602371,33576489,-0.6591196,1.0
36686040,23600262,-0.60376346,1.0
155669457,242836537,-0.649369,1.0
818713465653051392,1074129612,-0.6084696,1.0
806906355214852096,2968451607,-0.57692695,1.0
1060370282,225921757,-0.67220795,1.0
518644221,742735530287304704,-0.6714247,1.0
1055730738,581141508,-0.62830323,1.0
829782369670410240,818910970567344128,-0.6066028,1.0
1058460818,161791703,-0.6500042,1.0
233842454,1092979962,-0.6223634,1.0
242376736,219429281,-0.6817616,1.0
85396297,252249233,-0.6486917,1.0
516880804,2968007206,-0.5953244,1.0
161743731,84119348,-0.66825986,1.0
776664410,18915145,-0.6935004,1.0
816683274076614656,1058520120,-0.6565299,1.0
92186819,258900199,-0.61003315,1.0
33977070,815952318487298048,-0.6769414,1.0
776664410,11651202,-0.69288445,1.0
382791093,842072478834909184,-0.66360974,1.0
161411080,467823431,-0.594526,1.0
19726613,18695134,-0.65964967,1.0
110545675,988573326376427520,-0.67916715,1.0
18915145,935148134505828353,-0.6692679,1.0
235190657,161743731,-0.7075563,1.0
88806753,33563161,-0.6293775,1.0
305620929,20467163,-0.68961626,1.0
2955485182,15745368,-0.6300218,1.0
1077121945,109287731,-0.652035,1.0
11651202,1060370282,-0.6494858,1.0
264219447,21111098,-0.6806947,1.0
811986281177772032,2975091705,-0.68705493,1.0
2916086925,30216513,-0.65170044,1.0
30043495,15745368,-0.68672425,1.0
2853309155,2861616083,-0.66727096,1.0
1444015610,613725908,-0.64729446,1.0
26778110,236511574,-0.6610333,1.0
17800215,15600527,-0.6755556,1.0
163570705,1068499286,-0.5934954,1.0
1289319271,110545675,-0.68758875,1.0
309070309,133832049,-0.639133,1.0
15751083,818910970567344128,-0.62774116,1.0
235190657,2847221717,-0.68959564,1.0
2371339658,15361570,-0.6565378,1.0
26778110,1260172386,-0.6174661,1.0
236511574,76649729,-0.70386076,1.0
818713465653051392,432771620,-0.6330452,1.0
1065995022,15856366,-0.7090532,1.0
24913074,31611298,-0.64724237,1.0
854715071116849157,88784440,-0.6403802,1.0
816157667882373120,80612021,-0.61641765,1.0
138770045,133832049,-0.61637187,1.0
381152398,950328072,-0.67464817,1.0
33563161,24745957,-0.5996412,1.0
15600527,2953974395,-0.6145412,1.0
24195214,161791703,-0.5866134,1.0
234128524,38978018,-0.7252044,1.0
15751083,970207298,-0.6285877,1.0
22055226,18166778,-0.6500113,1.0
262192574,225921757,-0.6768907,1.0
3122099613,221792092,-0.59753346,1.0
